order_date,星期,ext_product_name,天气,是否周末,是否促销,ext_qty,ext_price,销售额,ext_name_norm,mapped_product_name,match_type,qty,unit_price,line_total,product_name_snap
2024-05-26,周日,杨枝甘露,多云,True,False,-1,21,735,杨枝甘露,杨枝甘露奶茶,keyword,1,21,21,杨枝甘露奶茶
2024-03-31,周日,芝士奶盖,阴,True,False,36,19,684,芝士奶盖,芝士奶盖抹茶,keyword,36,19,684,芝士奶盖抹茶
2024-04-27,周六,芝士奶盖,阴,True,False,45,12,540,芝士奶盖,芝士奶盖抹茶,keyword,45,12,540,芝士奶盖抹茶
2024-04-20,周六,芝士奶盖,雨,True,False,46,10,460,芝士奶盖,芝士奶盖抹茶,keyword,46,10,460,芝士奶盖抹茶
2024-05-03,周五,可可奶茶,雪,False,True,43,13,559,可可奶茶,红丝绒可可奶茶,keyword,43,13,559,红丝绒可可奶茶
2024-04-06,周六,抹茶拿铁,晴,True,True,49,12,588,抹茶拿铁,芝士奶盖抹茶,keyword,49,12,588,芝士奶盖抹茶
2024-04-26,周五,芋泥波波,雨,False,False,28,18,504,芋泥波波,芋泥波波奶茶,keyword,28,18,504,芋泥波波奶茶
2024-04-08,周一,杨枝甘露,雨,False,False,16,19,304,杨枝甘露,杨枝甘露奶茶,keyword,16,19,304,杨枝甘露奶茶
2024-03-31,周日,抹茶拿铁,雨,True,False,30,17,510,抹茶拿铁,芝士奶盖抹茶,keyword,30,17,510,芝士奶盖抹茶
2024-05-10,周五,杨枝甘露,晴,False,False,19,22,418,杨枝甘露,杨枝甘露奶茶,keyword,19,22,418,杨枝甘露奶茶
2024-04-22,周一,冰美式,多云,False,False,22,11,242,冰美式,金凤乌龙奶茶,keyword,22,11,242,金凤乌龙奶茶
2024-05-27,周一,可可奶茶,多云,False,False,29,20,580,可可奶茶,红丝绒可可奶茶,keyword,29,20,580,红丝绒可可奶茶
2024-03-17,周日,水果茶,晴,True,False,49,12,588,水果茶,百香果绿茶,keyword,49,12,588,百香果绿茶
2024-03-21,周四,芝士奶盖,雨,False,False,25,14,350,芝士奶盖,芝士奶盖抹茶,keyword,25,14,350,芝士奶盖抹茶
2024-04-02,周二,柠檬茶,多云,False,False,27,18,486,柠檬茶,百香果绿茶,keyword,27,18,486,百香果绿茶
2024-05-22,周三,杨枝甘露,多云,False,False,23,20,460,杨枝甘露,杨枝甘露奶茶,keyword,23,20,460,杨枝甘露奶茶
2024-05-12,周日,珍珠奶茶,晴,True,True,54,14,756,珍珠奶茶,黑糖珍珠奶茶,keyword,54,14,756,黑糖珍珠奶茶
2024-05-13,周一,水果茶,阴,False,False,18,14,252,水果茶,百香果绿茶,keyword,18,14,252,百香果绿茶
2024-04-08,周一,抹茶拿铁,阴,False,False,18,10,180,抹茶拿铁,芝士奶盖抹茶,keyword,18,10,180,芝士奶盖抹茶
2024-04-23,周二,抹茶拿铁,多云,False,False,26,15,390,抹茶拿铁,芝士奶盖抹茶,keyword,26,15,390,芝士奶盖抹茶
2024-04-10,周三,芝士奶盖,多云,False,False,30,18,540,芝士奶盖,芝士奶盖抹茶,keyword,30,18,540,芝士奶盖抹茶
2024-03-31,周日,抹茶拿铁,雨,True,False,30,11,330,抹茶拿铁,芝士奶盖抹茶,keyword,30,11,330,芝士奶盖抹茶
2024-04-19,周五,冰美式,多云,False,False,25,15,375,冰美式,金凤乌龙奶茶,keyword,25,15,375,金凤乌龙奶茶
2024-04-10,周三,柠檬茶,阴,False,False,22,17,374,柠檬茶,百香果绿茶,keyword,22,17,374,百香果绿茶
2024-05-03,周五,珍珠奶茶,阴,False,False,15,13,195,珍珠奶茶,黑糖珍珠奶茶,keyword,15,13,195,黑糖珍珠奶茶
2024-03-07,周四,珍珠奶茶,阴,False,False,29,15,435,珍珠奶茶,黑糖珍珠奶茶,keyword,29,15,435,黑糖珍珠奶茶
2024-03-02,周六,芋泥波波,多云,True,False,43,16,688,芋泥波波,芋泥波波奶茶,keyword,43,16,688,芋泥波波奶茶
2024-04-21,周日,珍珠奶茶,雪,True,True,65,12,780,珍珠奶茶,黑糖珍珠奶茶,keyword,65,12,780,黑糖珍珠奶茶
2024-04-27,周六,可可奶茶,雪,True,False,34,12,408,可可奶茶,红丝绒可可奶茶,keyword,34,12,408,红丝绒可可奶茶
2024-04-20,周六,芝士奶盖,雪,True,False,37,13,481,芝士奶盖,芝士奶盖抹茶,keyword,37,13,481,芝士奶盖抹茶
2024-04-21,周日,可可奶茶,晴,True,True,48,18,864,可可奶茶,红丝绒可可奶茶,keyword,48,18,864,红丝绒可可奶茶
2024-05-17,周五,可可奶茶,雨,False,False,19,12,228,可可奶茶,红丝绒可可奶茶,keyword,19,12,228,红丝绒可可奶茶
2024-03-07,周四,冰美式,多云,False,False,34,16,544,冰美式,金凤乌龙奶茶,keyword,34,16,544,金凤乌龙奶茶
2024-05-27,周一,柠檬茶,雪,False,False,0,13,156,柠檬茶,百香果绿茶,keyword,1,13,13,百香果绿茶
2024-04-23,周二,杨枝甘露,多云,False,False,32,21,672,杨枝甘露,杨枝甘露奶茶,keyword,32,21,672,杨枝甘露奶茶
2024-03-08,周五,杨枝甘露,雪,False,False,26,21,546,杨枝甘露,杨枝甘露奶茶,keyword,26,21,546,杨枝甘露奶茶
2024-04-10,周三,杨枝甘露,雪,False,False,29,20,580,杨枝甘露,杨枝甘露奶茶,keyword,29,20,580,杨枝甘露奶茶
2024-03-25,周一,柠檬茶,雪,False,False,22,14,308,柠檬茶,百香果绿茶,keyword,22,14,308,百香果绿茶
2024-05-28,周二,抹茶拿铁,阴,False,False,24,14,336,抹茶拿铁,芝士奶盖抹茶,keyword,24,14,336,芝士奶盖抹茶
2024-05-26,周日,可可奶茶,阴,True,False,999,14,546,可可奶茶,红丝绒可可奶茶,keyword,999,14,13986,红丝绒可可奶茶
2024-03-11,周一,芝士奶盖,雨,False,False,27,13,351,芝士奶盖,芝士奶盖抹茶,keyword,27,13,351,芝士奶盖抹茶
2024-04-04,周四,可可奶茶,多云,False,True,40,13,520,可可奶茶,红丝绒可可奶茶,keyword,40,13,520,红丝绒可可奶茶
2024-05-07,周二,柠檬茶,晴,False,True,39,11,429,柠檬茶,百香果绿茶,keyword,39,11,429,百香果绿茶
2024-03-18,周一,珍珠奶茶,阴,False,False,22,15,330,珍珠奶茶,黑糖珍珠奶茶,keyword,22,15,330,黑糖珍珠奶茶
2024-04-06,周六,芝士奶盖,晴,True,False,35,20,700,芝士奶盖,芝士奶盖抹茶,keyword,35,20,700,芝士奶盖抹茶
2024-05-08,周三,珍珠奶茶,阴,False,False,17,12,204,珍珠奶茶,黑糖珍珠奶茶,keyword,17,12,204,黑糖珍珠奶茶
2024-04-20,周六,抹茶拿铁,雨,True,False,30,14,420,抹茶拿铁,芝士奶盖抹茶,keyword,30,14,420,芝士奶盖抹茶
2024-03-14,周四,芝士奶盖,阴,False,False,27,18,486,芝士奶盖,芝士奶盖抹茶,keyword,27,18,486,芝士奶盖抹茶
2024-03-18,周一,可可奶茶,雨,False,True,40,12,480,可可奶茶,红丝绒可可奶茶,keyword,40,12,480,红丝绒可可奶茶
2024-03-25,周一,杨枝甘露,阴,False,False,23,21,483,杨枝甘露,杨枝甘露奶茶,keyword,23,21,483,杨枝甘露奶茶
2024-03-24,周日,杨枝甘露,雨,True,False,40,20,800,杨枝甘露,杨枝甘露奶茶,keyword,40,20,800,杨枝甘露奶茶
2024-04-16,周二,柠檬茶,晴,False,False,13,16,208,柠檬茶,百香果绿茶,keyword,13,16,208,百香果绿茶
2024-05-01,周三,杨枝甘露,雪,False,False,32,21,672,杨枝甘露,杨枝甘露奶茶,keyword,32,21,672,杨枝甘露奶茶
2024-05-25,周六,柠檬茶,雪,True,False,33,18,594,柠檬茶,百香果绿茶,keyword,33,18,594,百香果绿茶
2024-05-30,周四,芝士奶盖,雪,False,True,38,13,494,芝士奶盖,芝士奶盖抹茶,keyword,38,13,494,芝士奶盖抹茶
2024-03-20,周三,杨枝甘露,雪,False,False,30,19,570,杨枝甘露,杨枝甘露奶茶,keyword,30,19,570,杨枝甘露奶茶
2024-05-02,周四,芋泥波波,晴,False,False,32,16,512,芋泥波波,芋泥波波奶茶,keyword,32,16,512,芋泥波波奶茶
2024-03-08,周五,可可奶茶,雨,False,False,30,14,420,可可奶茶,红丝绒可可奶茶,keyword,30,14,420,红丝绒可可奶茶
2024-03-28,周四,冰美式,晴,False,False,13,18,234,冰美式,金凤乌龙奶茶,keyword,13,18,234,金凤乌龙奶茶
2024-03-09,周六,抹茶拿铁,雨,True,False,28,20,560,抹茶拿铁,芝士奶盖抹茶,keyword,28,20,560,芝士奶盖抹茶
2024-05-22,周三,水果茶,阴,False,False,27,16,432,水果茶,百香果绿茶,keyword,27,16,432,百香果绿茶
2024-05-24,周五,可可奶茶,雨,False,True,38,18,684,可可奶茶,红丝绒可可奶茶,keyword,38,18,684,红丝绒可可奶茶
2024-03-29,周五,珍珠奶茶,雨,False,False,18,15,270,珍珠奶茶,黑糖珍珠奶茶,keyword,18,15,270,黑糖珍珠奶茶
2024-03-30,周六,柠檬茶,雨,True,False,47,10,470,柠檬茶,百香果绿茶,keyword,47,10,470,百香果绿茶
2024-04-23,周二,冰美式,多云,False,False,999,19,209,冰美式,金凤乌龙奶茶,keyword,999,19,18981,金凤乌龙奶茶
2024-05-26,周日,珍珠奶茶,晴,True,False,35,13,455,珍珠奶茶,黑糖珍珠奶茶,keyword,35,13,455,黑糖珍珠奶茶
2024-03-08,周五,杨枝甘露,多云,False,False,28,20,560,杨枝甘露,杨枝甘露奶茶,keyword,28,20,560,杨枝甘露奶茶
2024-05-26,周日,芝士奶盖,雨,True,False,42,18,756,芝士奶盖,芝士奶盖抹茶,keyword,42,18,756,芝士奶盖抹茶
2024-05-11,周六,抹茶拿铁,雨,True,False,36,16,576,抹茶拿铁,芝士奶盖抹茶,keyword,36,16,576,芝士奶盖抹茶
2024-04-10,周三,水果茶,多云,False,False,25,18,450,水果茶,百香果绿茶,keyword,25,18,450,百香果绿茶
2024-05-11,周六,可可奶茶,阴,True,False,32,15,480,可可奶茶,红丝绒可可奶茶,keyword,32,15,480,红丝绒可可奶茶
2024-04-27,周六,芝士奶盖,雪,True,False,30,10,300,芝士奶盖,芝士奶盖抹茶,keyword,30,10,300,芝士奶盖抹茶
2024-05-26,周日,冰美式,晴,True,False,47,19,893,冰美式,金凤乌龙奶茶,keyword,47,19,893,金凤乌龙奶茶
2024-05-11,周六,柠檬茶,多云,True,False,45,14,630,柠檬茶,百香果绿茶,keyword,45,14,630,百香果绿茶
2024-03-02,周六,柠檬茶,晴,True,False,38,13,494,柠檬茶,百香果绿茶,keyword,38,13,494,百香果绿茶
2024-05-30,周四,柠檬茶,多云,False,False,26,16,416,柠檬茶,百香果绿茶,keyword,26,16,416,百香果绿茶
2024-05-23,周四,芝士奶盖,雨,False,False,26,17,442,芝士奶盖,芝士奶盖抹茶,keyword,26,17,442,芝士奶盖抹茶
2024-04-30,周二,芝士奶盖,雨,False,False,16,19,304,芝士奶盖,芝士奶盖抹茶,keyword,16,19,304,芝士奶盖抹茶
2024-03-19,周二,珍珠奶茶,雪,False,False,27,15,405,珍珠奶茶,黑糖珍珠奶茶,keyword,27,15,405,黑糖珍珠奶茶
2024-03-26,周二,芝士奶盖,阴,False,False,20,17,340,芝士奶盖,芝士奶盖抹茶,keyword,20,17,340,芝士奶盖抹茶
2024-05-27,周一,芝士奶盖,阴,False,False,28,17,476,芝士奶盖,芝士奶盖抹茶,keyword,28,17,476,芝士奶盖抹茶
2024-04-15,周一,杨枝甘露,雪,False,False,22,18,396,杨枝甘露,杨枝甘露奶茶,keyword,22,18,396,杨枝甘露奶茶
2024-03-10,周日,珍珠奶茶,阴,True,True,48,12,576,珍珠奶茶,黑糖珍珠奶茶,keyword,48,12,576,黑糖珍珠奶茶
2024-03-02,周六,柠檬茶,阴,True,False,50,20,1000,柠檬茶,百香果绿茶,keyword,50,20,1000,百香果绿茶
2024-05-18,周六,抹茶拿铁,晴,True,True,999,10,640,抹茶拿铁,芝士奶盖抹茶,keyword,999,10,9990,芝士奶盖抹茶
2024-04-05,周五,可可奶茶,晴,False,False,29,16,464,可可奶茶,红丝绒可可奶茶,keyword,29,16,464,红丝绒可可奶茶
2024-03-23,周六,芋泥波波,雪,True,True,50,18,900,芋泥波波,芋泥波波奶茶,keyword,50,18,900,芋泥波波奶茶
2024-05-29,周三,柠檬茶,晴,False,False,29,10,290,柠檬茶,百香果绿茶,keyword,29,10,290,百香果绿茶
2024-04-18,周四,水果茶,晴,False,False,27,11,297,水果茶,百香果绿茶,keyword,27,11,297,百香果绿茶
2024-04-25,周四,芝士奶盖,雪,False,False,16,13,208,芝士奶盖,芝士奶盖抹茶,keyword,16,13,208,芝士奶盖抹茶
2024-05-28,周二,冰美式,雨,False,True,46,14,644,冰美式,金凤乌龙奶茶,keyword,46,14,644,金凤乌龙奶茶
2024-05-12,周日,珍珠奶茶,雨,True,True,52,13,676,珍珠奶茶,黑糖珍珠奶茶,keyword,52,13,676,黑糖珍珠奶茶
2024-05-31,周五,水果茶,雨,False,True,34,16,544,水果茶,百香果绿茶,keyword,34,16,544,百香果绿茶
2024-05-09,周四,芝士奶盖,多云,False,False,23,18,414,芝士奶盖,芝士奶盖抹茶,keyword,23,18,414,芝士奶盖抹茶
2024-04-14,周日,珍珠奶茶,阴,True,False,29,14,406,珍珠奶茶,黑糖珍珠奶茶,keyword,29,14,406,黑糖珍珠奶茶
2024-05-18,周六,冰美式,雨,True,True,58,17,986,冰美式,金凤乌龙奶茶,keyword,58,17,986,金凤乌龙奶茶
2024-05-10,周五,水果茶,多云,False,False,33,16,528,水果茶,百香果绿茶,keyword,33,16,528,百香果绿茶
2024-04-19,周五,芝士奶盖,晴,False,True,42,15,630,芝士奶盖,芝士奶盖抹茶,keyword,42,15,630,芝士奶盖抹茶
2024-03-14,周四,杨枝甘露,多云,False,False,20,22,440,杨枝甘露,杨枝甘露奶茶,keyword,20,22,440,杨枝甘露奶茶
2024-03-14,周四,珍珠奶茶,雨,False,False,21,14,294,珍珠奶茶,黑糖珍珠奶茶,keyword,21,14,294,黑糖珍珠奶茶
2024-03-22,周五,水果茶,多云,False,False,19,17,323,水果茶,百香果绿茶,keyword,19,17,323,百香果绿茶
2024-03-22,周五,水果茶,阴,False,False,19,15,285,水果茶,百香果绿茶,keyword,19,15,285,百香果绿茶
2024-04-01,周一,抹茶拿铁,阴,False,True,30,16,480,抹茶拿铁,芝士奶盖抹茶,keyword,30,16,480,芝士奶盖抹茶
2024-05-19,周日,水果茶,阴,True,False,45,19,855,水果茶,百香果绿茶,keyword,45,19,855,百香果绿茶
2024-04-11,周四,冰美式,阴,False,False,22,15,330,冰美式,金凤乌龙奶茶,keyword,22,15,330,金凤乌龙奶茶
2024-05-28,周二,抹茶拿铁,雨,False,False,23,15,345,抹茶拿铁,芝士奶盖抹茶,keyword,23,15,345,芝士奶盖抹茶
2024-05-12,周日,柠檬茶,雪,True,True,61,17,1037,柠檬茶,百香果绿茶,keyword,61,17,1037,百香果绿茶
2024-03-27,周三,抹茶拿铁,晴,False,False,25,20,500,抹茶拿铁,芝士奶盖抹茶,keyword,25,20,500,芝士奶盖抹茶
2024-05-16,周四,抹茶拿铁,雪,False,False,0,18,504,抹茶拿铁,芝士奶盖抹茶,keyword,1,18,18,芝士奶盖抹茶
2024-05-29,周三,可可奶茶,晴,False,False,22,20,440,可可奶茶,红丝绒可可奶茶,keyword,22,20,440,红丝绒可可奶茶
2024-05-22,周三,冰美式,雪,False,False,21,20,420,冰美式,金凤乌龙奶茶,keyword,21,20,420,金凤乌龙奶茶
2024-04-12,周五,水果茶,晴,False,True,34,18,612,水果茶,百香果绿茶,keyword,34,18,612,百香果绿茶
2024-05-28,周二,冰美式,阴,False,False,24,20,480,冰美式,金凤乌龙奶茶,keyword,24,20,480,金凤乌龙奶茶
2024-05-04,周六,杨枝甘露,晴,True,False,40,21,840,杨枝甘露,杨枝甘露奶茶,keyword,40,21,840,杨枝甘露奶茶
2024-03-11,周一,芋泥波波,雨,False,False,21,13,273,芋泥波波,芋泥波波奶茶,keyword,21,13,273,芋泥波波奶茶
2024-04-14,周日,抹茶拿铁,阴,True,False,35,15,525,抹茶拿铁,芝士奶盖抹茶,keyword,35,15,525,芝士奶盖抹茶
2024-03-06,周三,芋泥波波,雨,False,False,20,12,240,芋泥波波,芋泥波波奶茶,keyword,20,12,240,芋泥波波奶茶
2024-04-01,周一,可可奶茶,雪,False,True,39,17,663,可可奶茶,红丝绒可可奶茶,keyword,39,17,663,红丝绒可可奶茶
2024-04-21,周日,杨枝甘露,阴,True,False,39,19,741,杨枝甘露,杨枝甘露奶茶,keyword,39,19,741,杨枝甘露奶茶
2024-04-24,周三,水果茶,多云,False,False,11,19,209,水果茶,百香果绿茶,keyword,11,19,209,百香果绿茶
2024-05-08,周三,杨枝甘露,雨,False,True,36,21,756,杨枝甘露,杨枝甘露奶茶,keyword,36,21,756,杨枝甘露奶茶
2024-05-21,周二,芝士奶盖,雪,False,False,23,15,345,芝士奶盖,芝士奶盖抹茶,keyword,23,15,345,芝士奶盖抹茶
2024-04-28,周日,冰美式,雨,True,False,39,11,429,冰美式,金凤乌龙奶茶,keyword,39,11,429,金凤乌龙奶茶
2024-04-10,周三,芋泥波波,雨,False,True,34,18,612,芋泥波波,芋泥波波奶茶,keyword,34,18,612,芋泥波波奶茶
2024-05-16,周四,杨枝甘露,阴,False,True,50,19,950,杨枝甘露,杨枝甘露奶茶,keyword,50,19,950,杨枝甘露奶茶
2024-04-15,周一,珍珠奶茶,多云,False,True,49,15,735,珍珠奶茶,黑糖珍珠奶茶,keyword,49,15,735,黑糖珍珠奶茶
2024-05-02,周四,水果茶,阴,False,True,43,13,559,水果茶,百香果绿茶,keyword,43,13,559,百香果绿茶
2024-04-05,周五,柠檬茶,多云,False,False,28,17,476,柠檬茶,百香果绿茶,keyword,28,17,476,百香果绿茶
2024-03-15,周五,冰美式,雨,False,False,18,18,324,冰美式,金凤乌龙奶茶,keyword,18,18,324,金凤乌龙奶茶
2024-03-06,周三,抹茶拿铁,阴,False,True,39,14,546,抹茶拿铁,芝士奶盖抹茶,keyword,39,14,546,芝士奶盖抹茶
2024-03-05,周二,抹茶拿铁,雨,False,False,19,17,323,抹茶拿铁,芝士奶盖抹茶,keyword,19,17,323,芝士奶盖抹茶
2024-03-16,周六,柠檬茶,雪,True,False,40,20,800,柠檬茶,百香果绿茶,keyword,40,20,800,百香果绿茶
2024-05-18,周六,杨枝甘露,多云,True,False,40,20,800,杨枝甘露,杨枝甘露奶茶,keyword,40,20,800,杨枝甘露奶茶
2024-05-16,周四,可可奶茶,雨,False,False,19,14,266,可可奶茶,红丝绒可可奶茶,keyword,19,14,266,红丝绒可可奶茶
2024-05-05,周日,芋泥波波,阴,True,False,33,20,660,芋泥波波,芋泥波波奶茶,keyword,33,20,660,芋泥波波奶茶
2024-03-17,周日,柠檬茶,雨,True,False,47,16,752,柠檬茶,百香果绿茶,keyword,47,16,752,百香果绿茶
2024-04-05,周五,芝士奶盖,阴,False,False,24,11,264,芝士奶盖,芝士奶盖抹茶,keyword,24,11,264,芝士奶盖抹茶
2024-04-28,周日,芝士奶盖,雪,True,False,33,13,429,芝士奶盖,芝士奶盖抹茶,keyword,33,13,429,芝士奶盖抹茶
2024-05-27,周一,珍珠奶茶,晴,False,False,18,12,216,珍珠奶茶,黑糖珍珠奶茶,keyword,18,12,216,黑糖珍珠奶茶
2024-03-21,周四,抹茶拿铁,晴,False,False,30,13,390,抹茶拿铁,芝士奶盖抹茶,keyword,30,13,390,芝士奶盖抹茶
2024-05-23,周四,杨枝甘露,阴,False,False,14,21,294,杨枝甘露,杨枝甘露奶茶,keyword,14,21,294,杨枝甘露奶茶
2024-05-30,周四,芋泥波波,多云,False,False,12,19,228,芋泥波波,芋泥波波奶茶,keyword,12,19,228,芋泥波波奶茶
2024-05-27,周一,抹茶拿铁,晴,False,False,11,16,176,抹茶拿铁,芝士奶盖抹茶,keyword,11,16,176,芝士奶盖抹茶
2024-05-01,周三,芋泥波波,阴,False,True,29,15,435,芋泥波波,芋泥波波奶茶,keyword,29,15,435,芋泥波波奶茶
2024-04-08,周一,杨枝甘露,多云,False,False,32,19,608,杨枝甘露,杨枝甘露奶茶,keyword,32,19,608,杨枝甘露奶茶
2024-05-12,周日,珍珠奶茶,多云,True,False,47,13,611,珍珠奶茶,黑糖珍珠奶茶,keyword,47,13,611,黑糖珍珠奶茶
2024-05-18,周六,抹茶拿铁,晴,True,False,33,11,363,抹茶拿铁,芝士奶盖抹茶,keyword,33,11,363,芝士奶盖抹茶
2024-04-19,周五,芝士奶盖,雨,False,False,26,14,364,芝士奶盖,芝士奶盖抹茶,keyword,26,14,364,芝士奶盖抹茶
2024-04-01,周一,可可奶茶,晴,False,False,29,14,406,可可奶茶,红丝绒可可奶茶,keyword,29,14,406,红丝绒可可奶茶
2024-05-17,周五,可可奶茶,阴,False,False,16,13,208,可可奶茶,红丝绒可可奶茶,keyword,16,13,208,红丝绒可可奶茶
2024-03-15,周五,柠檬茶,雪,False,True,40,15,600,柠檬茶,百香果绿茶,keyword,40,15,600,百香果绿茶
2024-05-12,周日,水果茶,雪,True,False,-1,11,473,水果茶,百香果绿茶,keyword,1,11,11,百香果绿茶
2024-05-31,周五,可可奶茶,阴,False,False,24,20,480,可可奶茶,红丝绒可可奶茶,keyword,24,20,480,红丝绒可可奶茶
2024-05-18,周六,杨枝甘露,晴,True,False,41,19,779,杨枝甘露,杨枝甘露奶茶,keyword,41,19,779,杨枝甘露奶茶
2024-03-20,周三,可可奶茶,阴,False,False,30,20,600,可可奶茶,红丝绒可可奶茶,keyword,30,20,600,红丝绒可可奶茶
2024-04-09,周二,水果茶,晴,False,False,23,11,253,水果茶,百香果绿茶,keyword,23,11,253,百香果绿茶
2024-05-17,周五,珍珠奶茶,多云,False,True,31,13,403,珍珠奶茶,黑糖珍珠奶茶,keyword,31,13,403,黑糖珍珠奶茶
2024-04-14,周日,可可奶茶,雨,True,True,57,11,627,可可奶茶,红丝绒可可奶茶,keyword,57,11,627,红丝绒可可奶茶
2024-03-04,周一,芝士奶盖,雨,False,False,27,19,513,芝士奶盖,芝士奶盖抹茶,keyword,27,19,513,芝士奶盖抹茶
2024-05-03,周五,抹茶拿铁,晴,False,False,30,12,360,抹茶拿铁,芝士奶盖抹茶,keyword,30,12,360,芝士奶盖抹茶
2024-04-02,周二,芋泥波波,多云,False,False,13,10,130,芋泥波波,芋泥波波奶茶,keyword,13,10,130,芋泥波波奶茶
2024-03-02,周六,柠檬茶,阴,True,False,28,12,336,柠檬茶,百香果绿茶,keyword,28,12,336,百香果绿茶
2024-03-05,周二,可可奶茶,多云,False,False,29,15,435,可可奶茶,红丝绒可可奶茶,keyword,29,15,435,红丝绒可可奶茶
2024-03-10,周日,冰美式,晴,True,False,36,12,432,冰美式,金凤乌龙奶茶,keyword,36,12,432,金凤乌龙奶茶
2024-05-06,周一,珍珠奶茶,晴,False,False,26,14,364,珍珠奶茶,黑糖珍珠奶茶,keyword,26,14,364,黑糖珍珠奶茶
